"Time Frame Start","Time Frame End",Interface,Protocol,"Duration (s)","SIP Call ID",P-Asserted-Identity,From,To,"Request Time","Request IMS Entity","Request IMS Entity Call Leg","Request Node Name","Request IP Address","Request Method","Request Packet ID","Response Time","Response IMS Entity","Response IMS Entity Call Leg","Response Node Name","Response IP Address","Response Method","Response Packet ID"
"2017-11-06 14:34","2017-11-06 14:34",DNS,dns,"0,002",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.164",iDNS,Originating,TA2D_LB_iDNS,217.243.180.12,"NAPTR query",11,"2017-11-06 14:34:37.166",LB-MZ,Originating,"TA2e LB-MZ NBG-ELRT225",217.243.182.25,"NAPTR response",14
"2017-11-06 14:34","2017-11-06 14:34",DNS,dns,"0,001",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.165",iDNS,Originating,TA2E_LB_iDNS,217.243.182.26,"NAPTR query",12,"2017-11-06 14:34:37.166",iDNS,Originating,"NG-NP SLE903",80.156.154.7,"NAPTR response",15
"2017-11-06 14:34","2017-11-06 14:34",DNS,dns,"0,004",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.168",iDNS,Originating,TA2E_LB_iDNS,217.243.182.26,"NAPTR query",16,"2017-11-06 14:34:37.172",iDNS,Originating,"NG-NP SLE902",80.156.154.6,"NAPTR response",18
"2017-11-06 14:34","2017-11-06 14:34",DNS,dns,"0,004",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.168",iDNS,Originating,TA2D_LB_iDNS,217.243.180.12,"NAPTR query",17,"2017-11-06 14:34:37.172",LB-MZ,Originating,"TA2e LB-MZ NBG-ELRT225",217.243.182.25,"NAPTR response",19
"2017-11-06 14:34","2017-11-06 14:34",'-,diameter,"0,012",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.334",S-CSCF,Originating,TA2D_S-CSCF,217.243.180.5,Request,21,"2017-11-06 14:34:37.346",HSS-FE,Originating,Unknown-HSS-FE,80.156.138.97,"Answer (2001)",30
"2017-11-06 14:34","2017-11-06 14:34",Cx,diameter,"0,004",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.341",HSS-FE,Originating,Unknown-HSS-FE,80.156.138.97,Request,27,"2017-11-06 14:34:37.345",HSS,Originating,TA2D_HSS1,217.243.180.1,"Answer (2001)",29
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,382",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.451",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,INVITE,32,"2017-11-06 14:34:37.833",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,"180 Ringing",45
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"3,642",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.451",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,INVITE,32,"2017-11-06 14:34:41.093",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,"200 OK",73
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,370",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.461",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,INVITE,34,"2017-11-06 14:34:37.831",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,"180 Ringing",44
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"3,629",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.461",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,INVITE,34,"2017-11-06 14:34:41.090",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,"200 OK",72
"2017-11-06 14:34","2017-11-06 14:34",Mw,sip,"0,206",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.578",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,INVITE,36,"2017-11-06 14:34:37.784",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.180.133,"180 Ringing",43
"2017-11-06 14:34","2017-11-06 14:34",Mw,sip,"3,456",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.578",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,INVITE,36,"2017-11-06 14:34:41.034",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.180.133,"200 OK",71
"2017-11-06 14:34","2017-11-06 14:34",Gq',diameter,"0,011",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.585",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.180.133,Request,37,"2017-11-06 14:34:37.596",RACS,Terminating,TA2D_NBG_LISA4,217.89.20.49,"Answer (2001)",38
"2017-11-06 14:34","2017-11-06 14:34",Gm,sip,"0,175",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.607",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.181.186,INVITE,39,"2017-11-06 14:34:37.782",UA,Terminating,"term. UA",51.1.6.53,"180 Ringing",42
"2017-11-06 14:34","2017-11-06 14:34",Gm,sip,"3,414",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:37.607",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.181.186,INVITE,39,"2017-11-06 14:34:41.021",UA,Terminating,"term. UA",51.1.6.53,"200 OK",70
"2017-11-06 14:34","2017-11-06 14:34",Gm,sip,"0,506",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.018",UA,Originating,"orig. UA",51.1.4.7,PRACK,50,"2017-11-06 14:34:38.524",P-CSCF,Originating,TA2D_NBG-ECAT215,217.243.181.186,"200 OK",69
"2017-11-06 14:34","2017-11-06 14:34",Mw,sip,"0,502",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.020",P-CSCF,Originating,TA2D_NBG-ECAT215,217.243.180.133,PRACK,51,"2017-11-06 14:34:38.522",S-CSCF,Originating,TA2D_S-CSCF,217.243.180.5,"200 OK",68
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,395",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.090",S-CSCF,Originating,TA2D_S-CSCF,217.243.180.5,PRACK,52,"2017-11-06 14:34:38.485",MTAS,Originating,TA2D_NBG-EATT216,217.243.180.11,"200 OK",66
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,393",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.091",MTAS,Originating,TA2D_NBG-EATT216,217.243.180.11,PRACK,53,"2017-11-06 14:34:38.484",S-CSCF,Originating,TA2D_S-CSCF,217.243.180.5,"200 OK",65
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,170",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.246",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,PRACK,54,"2017-11-06 14:34:38.416",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,"200 OK",64
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,168",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.247",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,PRACK,55,"2017-11-06 14:34:38.415",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,"200 OK",63
"2017-11-06 14:34","2017-11-06 14:34",Mw,sip,"0,070",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.313",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,PRACK,58,"2017-11-06 14:34:38.383",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.180.133,"200 OK",62
"2017-11-06 14:34","2017-11-06 14:34",Gm,sip,"0,066",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:38.315",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.181.186,PRACK,59,"2017-11-06 14:34:38.381",UA,Terminating,"term. UA",51.1.6.53,"200 OK",61
"2017-11-06 14:34","2017-11-06 14:34",Gm,sip,"0,517",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.243",UA,Originating,"orig. UA",51.1.4.7,BYE,91,"2017-11-06 14:34:42.760",P-CSCF,Originating,TA2D_NBG-ECAT215,217.243.181.186,"200 OK",107
"2017-11-06 14:34","2017-11-06 14:34",Mw,sip,"0,513",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.245",P-CSCF,Originating,TA2D_NBG-ECAT215,217.243.180.133,BYE,92,"2017-11-06 14:34:42.758",S-CSCF,Originating,TA2D_S-CSCF,217.243.180.5,"200 OK",106
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,398",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.319",S-CSCF,Originating,TA2D_S-CSCF,217.243.180.5,BYE,93,"2017-11-06 14:34:42.717",MTAS,Originating,TA2D_NBG-EATT216,217.243.180.11,"200 OK",104
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,393",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.322",MTAS,Originating,TA2D_NBG-EATT216,217.243.180.11,BYE,94,"2017-11-06 14:34:42.715",S-CSCF,Originating,TA2D_S-CSCF,217.243.180.5,"200 OK",103
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,183",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.457",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,BYE,95,"2017-11-06 14:34:42.640",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,"200 OK",102
"2017-11-06 14:34","2017-11-06 14:34",ISC,sip,"0,179",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.459",MTAS,Terminating,TA2D_NBG-EATT216,217.243.180.11,BYE,96,"2017-11-06 14:34:42.638",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,"200 OK",101
"2017-11-06 14:34","2017-11-06 14:34",Mw,sip,"0,074",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.528",S-CSCF,Terminating,TA2D_S-CSCF,217.243.180.5,BYE,97,"2017-11-06 14:34:42.602",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.180.133,"200 OK",100
"2017-11-06 14:34","2017-11-06 14:34",Gm,sip,"0,069",4412-1518-1657274620-7FEEFB98DA89-0029@51.1.4.7,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:+4991244264270@tel2.ver.sul.t-online.de,sip:091255262150@tel2.ver.sul.t-online.de,"2017-11-06 14:34:42.531",P-CSCF,Terminating,TA2D_NBG-ECAT215,217.243.181.186,BYE,98,"2017-11-06 14:34:42.600",UA,Terminating,"term. UA",51.1.6.53,"200 OK",99
